CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,AOV,Lifespan_Score,CLV
16947,236,1,406.48,1,2,2,At Risk,406.48,129,143.66005479452056
16948,139,3,435.02,2,4,2,Loyal Customers,145.00666666666666,226,269.35484931506846
16949,4,6,1286.27,5,5,4,Champions,214.37833333333333,361,1272.1738904109588
16950,57,3,1178.56,3,4,4,Loyal Customers,392.8533333333333,308,994.510904109589
16951,135,3,1277.75,2,4,4,Loyal Customers,425.9166666666667,230,805.1575342465753
16952,109,2,167.61,2,3,1,Loyal Customers,83.805,256,117.55660273972603
16953,30,1,20.8,4,2,1,Lost,20.8,335,19.090410958904112
16954,1,9,2085.08,5,5,5,Champions,231.67555555555555,364,2079.3674520547943
16955,185,4,518.67,1,4,3,Loyal Customers,129.6675,180,255.78246575342462
16956,18,1,308.74,4,2,2,Lost,308.74,347,293.51446575342464
16957,239,2,416.64,1,3,2,Loyal Customers,208.32,126,143.82641095890412
16959,87,1,117.35,2,2,1,At Risk,117.35,278,89.37890410958903
16960,39,3,505.1,3,4,3,Loyal Customers,168.36666666666667,326,451.1304109589041
16961,116,1,234.17,2,2,1,At Risk,234.17,249,159.74884931506847
16963,187,1,110.55,1,2,1,At Risk,110.55,178,53.91205479452054
16965,227,1,192.07,1,2,1,At Risk,192.07,138,72.61824657534247
16966,8,7,2154.97,5,5,5,Champions,307.8528571428571,357,2107.7377808219176
16967,189,1,319.02,1,2,2,At Risk,319.02,176,153.82882191780823
16968,4,2,439.43,5,3,2,Loyal Customers,219.715,361,434.6143287671233
16969,39,3,650.41,3,4,3,Loyal Customers,216.8033333333333,326,580.9141369863013
16971,38,1,357.21,3,2,2,Lost,357.21,327,320.0210136986301
16976,267,1,251.52,1,2,2,At Risk,251.52,98,67.53139726027398
16978,78,1,344.33,2,2,2,At Risk,344.33,287,270.7471506849315
16979,4,6,1852.0,5,5,4,Champions,308.6666666666667,361,1831.704109589041
16980,255,2,1028.46,1,3,4,Loyal Customers,514.23,110,309.9468493150685
16982,61,1,384.06,3,2,2,Lost,384.06,304,319.8746301369863
16983,13,7,1905.87,5,5,4,Champions,272.26714285714286,352,1837.989698630137
16984,88,2,4459.52,2,3,5,Loyal Customers,2229.76,277,3384.348054794521
16985,17,10,5464.12,4,5,5,Champions,546.412,348,5209.626739726028
16986,30,2,1873.2,4,3,4,Loyal Customers,936.6,335,1719.2383561643835
16987,3,7,1616.8,5,5,4,Champions,230.97142857142856,362,1603.5112328767123
16988,5,1,126.12,5,2,1,Lost,126.12,360,124.39232876712329
16989,7,6,1133.25,5,5,4,Champions,188.875,358,1111.5164383561644
16990,219,1,179.0,1,2,1,At Risk,179.0,146,71.60000000000001
16992,11,5,1614.31,5,4,4,Champions,322.86199999999997,354,1565.6595616438356
16996,30,6,1456.96,4,5,4,Champions,242.82666666666668,335,1337.2098630136986
16997,288,3,702.0,1,4,3,Loyal Customers,234.0,77,148.09315068493152
16998,150,4,295.0,2,4,2,Loyal Customers,73.75,215,173.76712328767124
16999,23,2,484.82,4,3,3,Loyal Customers,242.41,342,454.269698630137
17001,1,11,3989.57,5,5,5,Champions,362.6881818181818,364,3978.639671232877
17002,86,3,1493.73,2,4,4,Loyal Customers,497.91,279,1141.7826575342465
17004,46,2,1312.14,3,3,4,Loyal Customers,656.07,319,1146.7744109589041
17006,5,4,781.78,5,4,3,Champions,195.445,360,771.0706849315068
17007,51,6,889.9300000000001,3,5,3,Loyal Customers,148.3216666666667,314,765.5836164383562
17010,18,1,195.36,4,2,1,Lost,195.36,347,185.72580821917808
17011,30,1,270.9,4,2,2,Lost,270.9,335,248.63424657534244
17014,8,3,583.4300000000001,5,4,3,Champions,194.4766666666667,357,570.642493150685
17015,29,3,1838.61,4,4,4,Champions,612.87,336,1692.5286575342466
17017,3,20,8694.26,5,5,5,Champions,434.713,362,8622.800328767124
17018,41,2,920.1,3,3,3,Loyal Customers,460.05,324,816.7463013698631
17019,11,4,1258.08,5,4,4,Champions,314.52,354,1220.1652602739725
17022,31,1,71.0,4,2,1,Lost,71.0,334,64.96986301369863
17024,45,3,95.85,3,4,1,Loyal Customers,31.95,320,84.03287671232876
17025,61,3,357.77,3,4,2,Loyal Customers,119.25666666666666,304,297.978301369863
17026,185,2,154.83,1,3,1,Loyal Customers,77.415,180,76.35452054794521
17027,79,6,877.5600000000001,2,5,3,Loyal Customers,146.26000000000002,286,687.6223561643837
17029,111,2,716.0,2,3,3,Loyal Customers,358.0,254,498.25753424657535
17030,64,1,146.87,3,2,1,Lost,146.87,301,121.11745205479453
17031,12,2,380.35,5,3,2,Loyal Customers,190.175,353,367.84534246575345
17033,86,3,1030.14,2,4,4,Loyal Customers,343.38000000000005,279,787.4220821917809
17034,16,3,745.52,4,4,3,Champions,248.50666666666666,349,712.8396712328766
17035,246,2,433.53,1,3,2,Loyal Customers,216.765,119,141.34265753424657
17037,88,1,1267.32,2,2,4,At Risk,1267.32,277,961.7743561643834
17038,30,1,112.4,4,2,1,Lost,112.4,335,103.16164383561645
17040,138,1,449.73,2,2,2,At Risk,449.73,227,279.695095890411
17041,27,3,1071.49,4,4,4,Champions,357.16333333333336,338,992.2290958904109
17042,3,5,1036.58,5,4,4,Champions,207.31599999999997,362,1028.0601643835616
17043,32,4,1735.18,4,4,4,Champions,433.795,333,1583.0546301369864
17044,25,1,948.48,4,2,4,Lost,948.48,340,883.5156164383561
17045,113,3,339.44,2,4,2,Loyal Customers,113.14666666666666,252,234.35309589041097
17046,157,1,642.02,2,2,3,At Risk,642.02,208,365.8634520547945
17047,85,3,1100.9,2,4,4,Loyal Customers,366.9666666666667,280,844.5260273972603
17048,118,3,925.35,2,4,4,Loyal Customers,308.45,247,626.1957534246575
17049,3,9,5655.03,5,5,5,Champions,628.3366666666666,362,5608.550301369862
17050,96,6,3185.64,2,5,5,Loyal Customers,530.9399999999999,269,2347.7730410958898
17051,194,1,240.89,1,2,1,At Risk,240.89,171,112.85531506849316
17052,28,1,399.09,4,2,2,Lost,399.09,337,368.47487671232875
17053,131,1,498.48,2,2,3,At Risk,498.48,234,319.5734794520548
17054,28,5,1356.33,4,4,4,Champions,271.26599999999996,337,1252.2827671232876
17058,82,3,1179.89,2,4,4,Loyal Customers,393.2966666666667,283,914.8188219178084
17059,30,5,3080.39,4,4,5,Champions,616.078,335,2827.2072602739727
17060,266,1,234.24,1,2,1,At Risk,234.24,99,63.533589041095894
17061,74,11,5232.2300000000005,2,5,5,Loyal Customers,475.65727272727275,291,4171.449123287672
17062,314,4,528.29,1,4,3,Loyal Customers,132.0725,51,73.81586301369863
17063,21,7,1461.14,4,5,4,Champions,208.73428571428573,344,1377.0744109589043
17064,59,3,855.45,3,4,3,Loyal Customers,285.15000000000003,306,717.1717808219179
17068,12,21,4545.89,5,5,5,Champions,216.47095238095238,353,4396.436082191782
17069,28,9,2709.7000000000003,4,5,5,Champions,301.0777777777778,337,2501.8326027397256
17070,114,1,304.24,2,2,2,At Risk,304.24,251,209.21709589041095
17071,28,9,2429.03,4,5,5,Champions,269.89222222222224,337,2242.6934520547948
17073,18,4,1444.84,4,4,4,Champions,361.21,347,1373.587616438356
17075,18,4,834.12,4,4,3,Champions,208.53,347,792.9853150684932
17076,36,3,841.0799999999999,3,4,3,Loyal Customers,280.35999999999996,329,758.1241643835615
17078,36,2,375.86,3,3,2,Loyal Customers,187.93,329,338.7888767123288
17079,78,1,118.8,2,2,1,At Risk,118.8,287,93.41260273972603
17080,22,2,287.62,4,3,2,Loyal Customers,143.81,343,270.284
17081,25,2,288.91,4,3,2,Loyal Customers,144.455,340,269.12164383561645
17082,33,2,2003.85,4,3,4,Loyal Customers,1001.925,332,1822.68
17083,109,3,1405.78,2,4,4,Loyal Customers,468.5933333333333,256,985.9717260273973
17084,35,2,2747.99,3,3,5,Loyal Customers,1373.995,330,2484.4841095890406
17085,123,5,1562.4,2,4,4,Loyal Customers,312.48,242,1035.8926027397263
17086,7,6,2050.08,5,5,5,Champions,341.68,358,2010.763397260274
17088,28,4,1991.01,4,4,4,Champions,497.7525,337,1838.2749863013698
17090,4,7,1974.65,5,5,4,Champions,282.09285714285716,361,1953.0100000000002
17091,3,9,3827.76,5,5,5,Champions,425.3066666666667,362,3796.29895890411
17092,50,4,1774.03,3,4,4,Loyal Customers,443.5075,315,1531.012191780822
17094,322,1,302.0,1,2,2,At Risk,302.0,43,35.57808219178082
17095,23,3,1324.16,4,4,4,Champions,441.3866666666667,342,1240.719780821918
17096,15,4,1022.13,4,4,4,Champions,255.5325,350,980.1246575342465
17097,2,8,954.42,5,5,4,Champions,119.3025,363,949.190301369863
17100,18,2,971.74,4,3,4,Loyal Customers,485.87,347,923.8185753424657
17101,10,4,1621.73,5,4,4,Champions,405.4325,355,1577.2990410958905
17102,262,1,25.5,1,2,1,At Risk,25.5,103,7.195890410958905
17105,159,2,665.78,2,3,3,Loyal Customers,332.89,206,375.75528767123285
17107,33,6,10797.48,4,5,5,Champions,1799.58,332,9821.269479452054
17109,29,6,881.29,4,5,3,Champions,146.88166666666666,336,811.269698630137
17110,165,1,163.29999999999998,2,2,1,At Risk,163.29999999999998,200,89.4794520547945
17111,47,1,231.61,3,2,1,Lost,231.61,318,201.78624657534246
17114,6,8,801.12,5,5,3,Champions,100.14,359,787.950904109589
17115,8,3,837.5,5,4,3,Champions,279.1666666666667,357,819.1438356164383
17117,288,1,116.2,1,2,1,At Risk,116.2,77,24.513424657534248
17118,318,1,157.02,1,2,1,At Risk,157.02,47,20.21901369863014
17119,3,2,606.91,5,3,3,Loyal Customers,303.455,362,601.921698630137
17120,233,1,307.46,1,2,2,At Risk,307.46,132,111.19101369863013
17122,119,1,138.32,2,2,1,At Risk,138.32,246,93.2238904109589
17123,162,1,345.3,2,2,2,At Risk,345.3,203,192.04356164383563
17124,185,1,294.24,1,2,2,At Risk,294.24,180,145.10465753424657
17125,50,1,230.5,3,2,1,Lost,230.5,315,198.92465753424656
17126,152,5,989.45,2,4,4,Loyal Customers,197.89000000000001,213,577.4050684931508
17128,335,1,157.09,1,2,1,At Risk,157.09,30,12.911506849315067
17131,5,5,2463.17,5,4,5,Champions,492.634,360,2429.4279452054793
17133,16,7,4892.240000000001,4,5,5,Champions,698.8914285714287,349,4677.785643835617
17134,107,2,413.2,2,3,2,Loyal Customers,206.6,258,292.07013698630135
17135,16,7,1139.73,4,5,4,Champions,162.81857142857143,349,1089.7692328767123
17138,276,1,380.5,1,2,2,At Risk,380.5,89,92.77945205479452
17139,16,12,10650.77,4,5,5,Champions,887.5641666666667,349,10183.88693150685
17140,247,1,454.12,1,2,2,At Risk,454.12,118,146.81139726027396
17142,239,1,579.0,1,2,3,At Risk,579.0,126,199.87397260273974
17144,1,2,984.57,5,3,4,Loyal Customers,492.285,364,981.8725479452055
17146,106,3,749.78,2,4,3,Loyal Customers,249.92666666666665,259,532.0356712328767
17147,23,4,1714.59,4,4,4,Champions,428.6475,342,1606.5473424657534
17148,52,1,124.88,3,2,1,Lost,124.88,313,107.08887671232877
17152,195,3,1689.5,1,4,4,Loyal Customers,563.1666666666666,170,786.8904109589041
17153,24,1,213.78,4,2,1,Lost,213.78,341,199.72323287671233
17154,75,1,329.34,2,2,2,At Risk,329.34,290,261.66739726027396
17155,18,2,251.7,4,3,2,Loyal Customers,125.85,347,239.28739726027396
17157,8,2,319.0,5,3,2,Loyal Customers,159.5,357,312.0082191780822
17158,32,3,1266.97,4,4,4,Champions,422.3233333333333,333,1155.8931780821918
17159,22,3,1538.88,4,4,4,Champions,512.96,343,1446.125589041096
17160,31,6,3518.03,4,5,5,Champions,586.3383333333334,334,3219.2384109589043
17162,29,10,1715.46,4,5,4,Champions,171.546,336,1579.1631780821917
17163,22,2,293.1,4,3,2,Loyal Customers,146.55,343,275.43369863013703
17164,33,7,2467.35,4,5,5,Champions,352.4785714285714,332,2244.274520547945
17165,284,1,158.68,1,2,1,At Risk,158.68,81,35.21391780821918
17166,39,2,206.34,3,3,1,Loyal Customers,103.17,326,184.29271232876712
17169,58,2,835.78,3,3,3,Loyal Customers,417.89,307,702.9711232876712
17171,289,1,224.91,1,2,1,At Risk,224.91,76,46.83057534246576
17172,79,1,317.76,2,2,2,At Risk,317.76,286,248.98454794520546
17173,5,8,3766.6,5,5,5,Champions,470.825,360,3715.002739726027
17174,218,1,59.9,1,2,1,At Risk,59.9,147,24.124109589041097
17175,44,4,1443.69,3,4,4,Loyal Customers,360.9225,321,1269.6561369863016
17176,202,1,306.13,1,2,2,At Risk,306.13,163,136.71010958904108
17179,178,3,711.79,2,4,3,Loyal Customers,237.26333333333332,187,364.67049315068493
17180,56,4,783.97,3,4,3,Loyal Customers,195.9925,309,663.6896712328767
17181,57,2,239.92,3,3,1,Loyal Customers,119.96,308,202.4530410958904
17183,8,6,3347.31,5,5,5,Champions,557.885,357,3273.944301369863
17186,47,2,144.0,3,3,1,Loyal Customers,72.0,318,125.45753424657534
17187,227,1,203.95,1,2,1,At Risk,203.95,138,77.10986301369863
17188,11,7,2474.23,5,5,5,Champions,353.4614285714286,354,2399.664164383562
17189,106,2,383.75,2,3,2,Loyal Customers,191.875,259,272.30479452054794
17190,59,2,444.74,3,3,2,Loyal Customers,222.37,306,372.8505205479452
17191,28,7,2093.68,4,5,5,Champions,299.09714285714284,337,1933.0689315068491
17193,36,7,1699.3,3,5,4,Loyal Customers,242.75714285714284,329,1531.697808219178
17194,361,1,226.78,1,2,1,At Risk,226.78,4,2.4852602739726026
17197,30,1,1013.01,4,2,4,Lost,1013.01,335,929.748904109589
17198,24,3,692.22,4,4,3,Champions,230.74,341,646.7041643835616
17201,54,1,289.78000000000003,3,2,2,Lost,289.78000000000003,311,246.90843835616442
17203,36,6,3560.08,3,5,5,Loyal Customers,593.3466666666667,329,3208.948821917808
17204,175,4,1564.56,2,4,4,Loyal Customers,391.14,190,814.4284931506849
17205,54,1,384.08,3,2,2,Lost,384.08,311,327.25720547945207
17206,53,1,204.24,3,2,1,Lost,204.24,312,174.58323287671234
17211,27,8,2317.2200000000003,4,5,5,Champions,289.65250000000003,338,2145.8092054794524
17212,253,1,226.85,1,2,1,At Risk,226.85,112,69.60876712328768
17213,40,7,2781.23,3,5,5,Loyal Customers,397.31857142857143,325,2476.4376712328767
17214,60,6,1059.12,3,5,4,Loyal Customers,176.51999999999998,305,885.0180821917808
17217,234,1,113.5,1,2,1,At Risk,113.5,131,40.73561643835617
17218,4,10,1951.97,5,5,4,Champions,195.197,361,1930.5785479452056
17219,32,1,114.23,4,2,1,Lost,114.23,333,104.21531506849315
17220,24,14,3187.55,4,5,5,Champions,227.68214285714288,341,2977.957671232877
17221,7,2,334.48,5,3,2,Loyal Customers,167.24,358,328.06531506849313
17222,65,1,328.65,3,2,2,Lost,328.65,300,270.12328767123284
17223,310,2,381.89,1,3,2,Loyal Customers,190.945,55,57.54506849315068
17226,309,1,393.49,1,2,2,At Risk,393.49,56,60.37106849315069
17227,19,6,939.32,4,5,4,Champions,156.55333333333334,346,890.423890410959
17228,16,8,1906.09,4,5,4,Champions,238.26125,349,1822.5353698630136
17229,96,2,318.76,2,3,2,Loyal Customers,159.38,269,234.9217534246575
17230,264,8,3638.41,1,5,5,Loyal Customers,454.80125,101,1006.7929041095889
17231,12,10,3124.72,5,5,5,Champions,312.472,353,3021.9894794520546
17232,3,2,417.77,5,3,2,Loyal Customers,208.885,362,414.3362739726027
17233,35,1,190.88,3,2,1,Lost,190.88,330,172.57643835616437
17234,183,1,149.89,1,2,1,At Risk,149.89,182,74.7396712328767
17235,25,2,550.0600000000001,4,3,3,Loyal Customers,275.03000000000003,340,512.3846575342466
17236,13,6,916.13,5,5,3,Champions,152.68833333333333,352,883.5007123287671
17237,11,2,314.69,5,3,2,Loyal Customers,157.345,354,305.20619178082194
17238,3,17,3719.1,5,5,5,Champions,218.7705882352941,362,3688.5320547945203
17239,313,1,382.5,1,2,2,At Risk,382.5,52,54.49315068493151
17242,108,2,1135.04,2,3,4,Loyal Customers,567.52,257,799.1925479452054
17243,1,26,8531.65,5,5,5,Champions,328.1403846153846,364,8508.275616438355
17244,53,1,954.9,3,2,4,Lost,954.9,312,816.2432876712329
17245,205,1,171.45000000000002,1,2,1,At Risk,171.45000000000002,160,75.15616438356165
17247,15,1,280.09000000000003,4,2,2,Lost,280.09000000000003,350,268.57945205479456
17248,120,1,318.65,2,2,2,At Risk,318.65,245,213.88835616438357
17250,4,2,381.97,5,3,2,Loyal Customers,190.985,361,377.78402739726033
17251,363,1,269.83,1,2,2,At Risk,269.83,2,1.4785205479452055
17252,117,2,348.91,2,3,2,Loyal Customers,174.455,248,237.06761643835617
17253,18,1,178.26,4,2,1,Lost,178.26,347,169.46909589041096
17254,5,2,271.19,5,3,2,Loyal Customers,135.595,360,267.4750684931507
17255,41,2,291.48,3,3,2,Loyal Customers,145.74,324,258.7384109589041
17256,107,2,240.0,2,3,1,Loyal Customers,120.0,258,169.64383561643837
17259,148,2,581.23,2,3,3,Loyal Customers,290.615,217,345.5531780821918
17262,52,5,1253.36,3,4,4,Loyal Customers,250.67199999999997,313,1074.7991232876711
17263,208,1,63.440000000000005,1,2,1,At Risk,63.440000000000005,157,27.287890410958905
17265,139,2,550.01,2,3,3,Loyal Customers,275.005,226,340.5541369863014
17266,2,3,296.58,5,4,2,Champions,98.86,363,294.95490410958905
17267,127,2,317.2,2,3,2,Loyal Customers,158.6,238,206.8317808219178
17268,108,4,763.64,2,4,3,Loyal Customers,190.91,257,537.6862465753425
17272,42,4,2148.63,3,4,5,Loyal Customers,537.1575,323,1901.390383561644
17274,35,1,107.82,3,2,1,Lost,107.82,330,97.48109589041094
17277,228,2,1065.35,1,3,4,Loyal Customers,532.675,137,399.8710958904109
17278,241,1,246.04,1,2,1,At Risk,246.04,124,83.5861917808219
17279,58,1,187.83,3,2,1,Lost,187.83,307,157.98304109589043
17282,130,3,1685.46,2,4,4,Loyal Customers,561.82,235,1085.1591780821918
17284,60,6,1647.48,3,5,4,Loyal Customers,274.58,305,1376.6613698630138
17286,22,1,151.37,4,2,1,Lost,151.37,343,142.2463287671233
17287,26,7,1049.06,4,5,4,Champions,149.8657142857143,339,974.3324383561643
17288,9,7,1417.63,5,5,4,Champions,202.51857142857145,356,1382.6747397260274
17289,32,3,931.02,4,4,4,Champions,310.34,333,849.3963287671234
17290,4,2,513.01,5,3,3,Loyal Customers,256.505,361,507.38797260273975
17291,308,1,550.8000000000001,1,2,3,At Risk,550.8000000000001,57,86.01534246575343
17293,8,9,1854.06,5,5,4,Champions,206.00666666666666,357,1813.4230684931506
17295,29,3,547.0,4,4,3,Champions,182.33333333333334,336,503.53972602739725
17297,17,1,128.18,4,2,1,Lost,128.18,348,122.20997260273973
17298,101,2,498.42,2,3,3,Loyal Customers,249.21,264,360.50104109589046
17299,12,4,656.61,5,4,3,Champions,164.1525,353,635.0228219178083
17301,21,1,163.24,4,2,1,Lost,163.24,344,153.84810958904112
17302,15,5,1135.63,4,4,4,Champions,227.12600000000003,350,1088.9602739726029
17303,361,1,250.04,1,2,2,At Risk,250.04,4,2.740164383561644
17306,11,19,8631.31,5,5,5,Champions,454.2794736842105,354,8371.188328767123
17309,95,1,82.75,2,2,1,At Risk,82.75,270,61.21232876712328
17311,78,2,1384.85,2,3,4,Loyal Customers,692.425,287,1088.9094520547944
17312,139,3,644.3,2,4,3,Loyal Customers,214.76666666666665,226,398.9364383561644
17313,31,1,2328.84,4,2,5,Lost,2328.84,334,2131.0481095890414
17314,25,8,2527.92,4,5,5,Champions,315.99,340,2354.774794520548
17315,2,36,6241.15,5,5,5,Champions,173.36527777777778,363,6206.951917808219
17317,46,3,2600.34,3,4,5,Loyal Customers,866.7800000000001,319,2272.625917808219
17320,100,3,1200.62,2,4,4,Loyal Customers,400.20666666666665,265,871.68301369863
17321,8,2,657.16,5,3,3,Loyal Customers,328.58,357,642.7564931506848
17323,15,7,903.12,4,5,3,Champions,129.01714285714286,350,866.0054794520547
17324,18,4,986.48,4,4,4,Champions,246.62,347,937.8316712328767
17325,280,1,96.8,1,2,1,At Risk,96.8,85,22.542465753424654
17329,14,2,523.11,5,3,3,Loyal Customers,261.555,351,503.04550684931513
17330,23,2,363.9,4,3,2,Loyal Customers,181.95,342,340.96931506849313
17331,124,1,175.2,2,2,1,At Risk,175.2,241,115.67999999999998
17333,86,1,494.25,2,2,3,At Risk,494.25,279,377.79657534246576
17334,302,2,307.02000000000004,1,3,2,Loyal Customers,153.51000000000002,63,52.99249315068494
17337,151,4,1979.61,2,4,4,Loyal Customers,494.9025,214,1160.6480547945205
17338,17,8,6484.75,4,5,5,Champions,810.59375,348,6182.720547945205
17339,94,2,243.36,2,3,1,Loyal Customers,121.68,271,180.68646575342464
17340,30,11,12353.29,4,5,5,Champions,1123.0263636363636,335,11337.95109589041
17341,157,3,682.29,2,4,3,Loyal Customers,227.42999999999998,208,388.8118356164383
17343,355,1,193.64,1,2,1,At Risk,193.64,10,5.305205479452054
17344,46,1,157.62,3,2,1,Lost,157.62,319,137.75556164383562
17345,15,4,519.6899999999999,4,4,3,Champions,129.92249999999999,350,498.3328767123287
17346,4,15,2622.88,5,5,5,Champions,174.85866666666666,361,2594.136109589041
17347,86,1,228.96,2,2,1,At Risk,228.96,279,175.0132602739726
17348,15,5,1156.6,4,4,4,Champions,231.32,350,1109.0684931506848
17349,179,1,98.25,2,2,1,At Risk,98.25,186,50.06712328767124
17350,8,4,1281.32,5,4,4,Champions,320.33,357,1253.2362739726027
17351,36,3,587.15,3,4,3,Loyal Customers,195.71666666666667,329,529.239315068493
17353,129,2,1740.0,2,3,4,Loyal Customers,870.0,236,1125.041095890411
17354,51,1,1393.06,3,2,4,Lost,1393.06,314,1198.4132602739726
17356,312,1,178.22,1,2,1,At Risk,178.22,53,25.878520547945204
17357,24,2,384.39,4,3,2,Loyal Customers,192.195,341,359.11504109589043
17358,303,2,360.81,1,3,2,Loyal Customers,180.405,62,61.28827397260274
17359,11,1,127.86,5,2,1,Lost,127.86,354,124.00668493150685
17360,17,3,568.24,4,4,3,Champions,189.41333333333333,348,541.7740273972603
17361,49,3,488.2,3,4,3,Loyal Customers,162.73333333333332,316,422.66082191780816
17362,239,2,312.23,1,3,2,Loyal Customers,156.115,126,107.78350684931509
17364,1,11,4462.68,5,5,5,Champions,405.69818181818187,364,4450.453479452055
17365,13,8,4762.32,5,5,5,Champions,595.29,352,4592.703123287671
17367,238,1,167.55,1,2,1,At Risk,167.55,127,58.2982191780822
17368,23,8,1878.87,4,5,4,Champions,234.85875,342,1760.4754520547945
17370,73,4,446.18,2,4,2,Loyal Customers,111.545,292,356.944
17371,17,3,418.4,4,4,2,Champions,139.46666666666667,348,398.91287671232874
17372,41,8,1337.18,3,5,4,Loyal Customers,167.1475,324,1186.9762191780824
17373,40,4,646.92,3,4,3,Loyal Customers,161.73,325,576.0246575342466
17374,219,2,495.77,1,3,3,Loyal Customers,247.885,146,198.308
17375,199,3,400.1,1,4,2,Loyal Customers,133.36666666666667,166,181.9632876712329
17376,71,2,203.2,3,3,1,Loyal Customers,101.6,294,163.67342465753424
17377,24,20,4058.32,4,5,5,Champions,202.916,341,3791.4715616438357
17379,11,1,389.72,5,2,2,Lost,389.72,354,377.97501369863016
17381,9,29,20275.61,5,5,5,Champions,699.1589655172414,356,19775.663452054796
17382,65,1,65.4,3,2,1,Lost,65.4,300,53.75342465753425
17383,4,1,193.39,5,2,1,Lost,193.39,361,191.27065753424657
17384,19,2,336.4,4,3,2,Loyal Customers,168.2,346,318.88876712328766
17385,15,1,256.11,4,2,2,Lost,256.11,350,245.5849315068493
17386,8,6,2686.42,5,5,5,Champions,447.7366666666667,357,2627.5395616438354
17387,20,2,746.81,4,3,3,Loyal Customers,373.405,345,705.888904109589
17388,78,4,1259.56,2,4,4,Loyal Customers,314.89,287,990.3937534246575
17389,1,34,31833.68,5,5,5,Champions,936.2847058823529,364,31746.464438356164
17391,164,2,508.8,2,3,3,Loyal Customers,254.4,201,280.1884931506849
17392,307,2,411.27,1,3,2,Loyal Customers,205.635,58,65.35249315068494
17394,219,1,203.87,1,2,1,At Risk,203.87,146,81.548
17396,39,7,7312.8,3,5,5,Loyal Customers,1044.6857142857143,326,6531.432328767123
17397,22,2,681.41,4,3,3,Loyal Customers,340.705,343,640.3387123287671
17398,115,3,653.38,2,4,3,Loyal Customers,217.79333333333332,250,447.52054794520546
17400,126,5,2097.84,2,4,5,Loyal Customers,419.56800000000004,239,1373.6541369863014
17402,5,12,2598.85,5,5,5,Champions,216.57083333333333,360,2563.2493150684927
17403,36,1,263.92,3,2,2,Lost,263.92,329,237.88953424657535
17404,4,13,31781.82,5,5,5,Champions,2444.7553846153846,361,31433.526082191784
17405,1,3,1031.41,5,4,4,Champions,343.80333333333334,364,1028.5842191780823
17406,333,3,2184.42,1,4,5,Loyal Customers,728.14,32,191.51079452054796
17408,163,1,32.65,2,2,1,At Risk,32.65,202,18.069315068493147
17409,185,2,771.85,1,3,3,Loyal Customers,385.925,180,380.63835616438354
17410,16,5,1214.72,4,4,4,Champions,242.94400000000002,349,1161.472
17411,12,3,778.94,5,4,3,Champions,259.6466666666667,353,753.3310136986302
17412,3,7,1258.06,5,5,4,Champions,179.72285714285712,362,1247.7197808219178
17414,44,2,778.0,3,3,3,Loyal Customers,389.0,321,684.2136986301371
17415,80,1,507.84,2,2,3,At Risk,507.84,285,396.53260273972603
17416,30,7,6893.42,4,5,5,Champions,984.7742857142857,335,6326.837534246575
17418,42,2,463.46,3,3,2,Loyal Customers,231.73,323,410.13035616438356
17419,11,12,4226.57,5,5,5,Champions,352.21416666666664,354,4099.193917808219
17420,50,3,598.83,3,4,3,Loyal Customers,199.61,315,516.798493150685
17422,16,6,1979.37,4,5,4,Champions,329.895,349,1892.6030958904107
17423,46,2,698.41,3,3,3,Loyal Customers,349.205,319,610.391205479452
17425,19,2,759.1700000000001,4,3,3,Loyal Customers,379.58500000000004,346,719.6515616438356
17426,8,6,5037.26,5,5,5,Champions,839.5433333333334,357,4926.854301369863
17427,72,1,100.8,3,2,1,Lost,100.8,293,80.91616438356165
17428,1,28,17256.85,5,5,5,Champions,616.3160714285714,364,17209.570958904107
17429,128,3,524.9200000000001,2,4,3,Loyal Customers,174.97333333333336,237,340.8384657534247
17430,33,2,265.76,4,3,2,Loyal Customers,132.88,332,241.73238356164384
17431,313,1,403.3,1,2,2,At Risk,403.3,52,57.456438356164384
17432,18,2,365.76,4,3,2,Loyal Customers,182.88,347,347.7225205479452
17433,88,1,303.16,2,2,2,At Risk,303.16,277,230.06936986301372
17434,2,7,2373.82,5,5,5,Champions,339.1171428571429,363,2360.812767123288
17436,2,2,216.3,5,3,1,Loyal Customers,108.15,363,215.11479452054797
17438,254,1,388.4500000000001,1,2,2,At Risk,388.4500000000001,111,118.13136986301375
17440,157,3,186.42,2,4,1,Loyal Customers,62.13999999999999,208,106.23386301369862
17442,37,6,2248.56,3,5,5,Loyal Customers,374.76,328,2020.6237808219178
17443,220,1,534.24,1,2,3,At Risk,534.24,145,212.23232876712328
17444,152,2,2389.1,2,3,5,Loyal Customers,1194.55,213,1394.1871232876713
17446,177,2,120.9,2,3,1,Loyal Customers,60.45,188,62.27178082191781
17447,40,2,541.53,3,3,3,Loyal Customers,270.765,325,482.18424657534246
17449,2,7,2516.21,5,5,5,Champions,359.4585714285714,363,2502.4225479452057
17450,8,46,194390.79,5,5,5,Champions,4225.886739130435,357,190130.16994520547
17451,1,7,1721.4,5,5,4,Champions,245.91428571428574,364,1716.6838356164385
17453,18,2,486.72,4,3,3,Loyal Customers,243.36,347,462.7173698630137
17454,192,4,517.53,1,4,3,Loyal Customers,129.3825,173,245.29504109589038
17455,204,1,131.7,1,2,1,At Risk,131.7,161,58.092328767123284
